"PC1","PC2"
-1.60177587691605,-0.58879222812161
-0.382206217886692,-0.431041256706715
-0.964373413035505,-0.440454563313622
-2.66516268056094,-0.501889727235524
0.584114316157848,0.65156302159769
0.543566046939608,0.0521561489422358
0.680800427038748,2.0145009377905
-0.753009264571816,-0.347451128017994
-0.175091462193758,-0.434680516308386
0.896800578785695,-0.45485377175764
-0.768982426017732,-0.465176246491221
-0.499228094127606,-0.369254862148431
1.37509894773673,-0.532241194070213
0.87421617131951,-0.470548381227018
1.10993754774886,-0.505841691278785
-1.16773402673844,-0.394713451873747
-0.198075699215533,-0.435419766871569
-0.566965549797971,-0.398545808488126
0.842875592824834,-0.456362676344124
-0.285634613735234,-0.489591602784223
0.139677488783506,-0.358896750336604
-0.0201266269908126,-0.46301396310493
-0.581909762823369,-0.380990569323122
0.517957157039378,-0.45216797119374
0.468212351848753,-0.441886413984389
-0.0564807408853687,-0.361661229783917
0.393891478661139,1.77419049448367
0.608941333248749,-0.455066151954221
-1.83486653209648,0.34245970245133
1.1351458772959,-0.401480607247799
0.11249225344928,-0.519758971706477
0.600932564143808,-0.498318853709235
-0.834586898357399,0.0222074354519582
-1.14773499427823,-0.411285371161214
-0.434557788093564,-0.425491929092098
-1.27423826783758,-0.461433178613424
0.187677503060323,-0.503270910305405
-0.109203825003686,-0.417703703714607
0.555553334020514,0.0244819687531401
1.38167887523531,-0.42778980848046
-0.983848845372481,0.924045879929357
-0.919264572657782,-0.447039636426392
0.866532257199893,-0.497097413571999
-0.695370033075558,-0.462314970276558
1.23854932151914,-0.307863160486949
-0.237310468576596,-0.416380983424153
-0.0211629332308276,1.75110375008578
0.0298897903554012,1.89652914603642
0.231024082524597,-0.475917117547876
0.76197435585877,1.52462688952521
-1.29264624776453,-0.500905126715838
-0.100584610245002,-0.261024481260573
0.36771396044019,-0.0803185298695706
0.0575444812235924,-0.440330138588888
-2.03565782768413,-0.0891568320052908
-2.43608773757435,-0.485796536494451
0.900288102069489,-0.477164618280503
0.395718169621159,2.10126001957844
-0.755421174453733,-0.34572798923004
0.792680296514143,-0.529067354647389
-2.5360549572139,-0.397309259247586
-1.34547730861104,0.959880152442199
-2.01831559728421,-0.45056195086984
-1.30586029300189,0.423025775727844
-1.77390911902196,0.424543853130764
-2.2350117390707,-0.4696243145434
-0.556702972211677,4.00539260564118
-1.36881915752944,-0.0219011267772179
-0.972864610738956,0.183809885355671
-0.0988872362292239,2.93178806650156
-0.350064115096304,3.47737157775595
-0.4437383454617,-0.461136689595664
-1.45915602194482,1.59407325553302
1.21783159433519,-0.209748423862111
0.136208903239721,-0.390724595808252
0.273288115173864,-0.457429213550817
-1.36300512726342,-0.45244116205453
-0.572641110745931,-0.478785835988519
-1.5815537602473,1.2424972934691
0.224263203242868,0.622540171368578
0.725966319651836,3.7944758074023
-0.299113966925741,3.67974891437996
0.223515391441063,0.180168483381856
0.541022466135744,-0.47634440347852
0.658015030219741,-0.427548686916939
-2.50907456046034,-0.48165400476371
1.11593105675033,-0.513018007125307
-1.06433507524515,-0.458536117815651
0.155543807351939,2.56857967170614
0.141121724989663,1.82212293827467
-0.0363119184737235,-0.375229620435966
-1.85589597800745,1.02127485365551
-0.452497036540438,-0.435987955766328
0.333302734903509,3.54198985238702
0.273557776901845,1.81023216829116
1.35060848010273,-0.558588801547791
-1.30892759360122,-0.42635130645111
-0.498100650248515,-0.480212985305565
-0.132822694704205,2.58590944254178
0.153701875318071,-0.444229344103866
-1.26423909905079,-0.482284731911883
-1.03522816029527,-0.46597926468987
-1.10183486720577,-0.449775535118321
-0.53189226119589,3.62191712608039
-0.55778391045632,3.9824602975401
0.293512317007679,0.0900216456568064
-0.0872508549449566,-0.44703665484142
0.77100621796608,1.12308367309795
-1.70929027725641,-0.383921697955995
0.412141764622707,1.60102036391635
-0.258298286094758,3.37221586310697
0.171534303443336,-0.469013849392821
1.00389151599966,-0.501629319013578
0.667158726112512,1.80124438451207
0.384679748806522,1.30413411723577
0.314479202609753,0.492225920973674
-0.226593009799867,-0.481024967892336
-0.777439606557139,-0.407563325131772
-1.36459776602563,-0.471336438072595
0.0349542472624304,1.35875060590079
0.846228717486167,3.15594613783038
0.937551598954917,2.48442812230692
0.783087191233455,-0.509434249554769
-1.47408112506714,-0.468741358469947
-0.11486484358378,-0.503031963495869
0.69221046748355,3.62618707335055
0.776066959289956,0.994453093774607
-1.97924656732007,-0.555156846806021
0.7090678637122,1.1623190400414
0.45614946829344,1.72183680061457
1.32956336726701,-0.535671138416559
-1.04544672870763,-0.451173681395605
0.998765801223895,0.0212893457366413
0.747238260884639,3.83819281174479
-1.51875599062931,1.90960133540711
-0.0389721197834077,-0.456859089745542
-2.13571036914352,-0.448381933902871
0.112097221466353,-0.461973260919333
-0.308897211262859,-0.419230859844984
-0.645157427444116,-0.171846181835055
-0.66412482339814,-0.473790588745799
-0.211284751018542,-0.461814653541003
-1.2298165273645,-0.458143680018348
0.582983567859409,-0.435065609027895
-0.334972374905039,3.12941093749518
0.805821373544178,-0.497595966640317
-0.118820748395749,-0.443347286572343
0.742664005343623,-0.471289766943793
-0.585813822616166,-0.405888695950133
-2.00976080695805,-0.384098630209815
0.97359964617368,-0.500651014337578
-2.05072702236535,-0.51229881554277
-1.77168837780108,-0.423953126585854
0.610613220552729,-0.375227074200924
0.811081402383294,-0.490135075543421
-1.25022599110657,-0.455341922351659
0.0938806480263869,-0.25685865694846
1.75667772367041,-0.640262621828665
1.03236529668098,-0.483451544019557
0.213498493303082,-0.12497776681912
-2.52786790142397,-0.51937693168401
-1.68461502567559,-0.254671107383121
0.188251142362997,-0.439233580655323
0.130563610796027,1.82707571646183
-0.772875587874543,-0.384518009681088
1.70363707459409,-0.619551748305803
-0.548515709748551,-0.448743131520444
-0.243079268423857,-0.440704368484162
1.25154686079664,0.0187753811298504
0.243102855999256,-0.412299303585426
1.39128226398399,-0.544507832354984
0.342898653525348,0.303290248405116
-0.225693969669954,-0.391606929334643
0.312244561310677,1.26822524524151
0.134159720238997,-0.394347998039925
1.17173088313858,-0.476688364249486
0.614807215131074,0.889074753914193
-0.865482770947646,-0.421158225201758
0.745004651909071,-0.414594125686599
0.954670929858563,0.162431493022113
0.468500113369622,-0.396668415090966
0.71709495698556,-0.423518347886921
-0.51820399850467,-0.390983270965552
1.13650471611602,-0.479707778082611
0.236770459447693,-0.441200123079044
0.0166071144548898,-0.350779585727278
0.663748956044842,-0.403190117984823
-1.16401728204386,-0.234321383315087
0.211234773567246,-0.432604730956468
0.705491118209974,-0.465658212870583
0.74279816870672,0.73569697378645
0.09017612866035,1.30572369865333
1.42205612841899,-0.547951901345934
0.911094580340258,-0.459888483132629
-0.351113750929121,-0.390472247289425
-0.549768801138741,-0.376891314512439
-0.510294182131248,-0.397576165874229
0.0783082409193604,1.54721678047922
-1.43916893555573,-0.525417473555013
-0.271323757158001,-0.470705136364681
1.11906450682069,-0.5184156433192
-0.62129743092385,1.09940182795623
1.01895858855871,-0.51032852381664
-0.0288141506006709,1.12414691945196
-1.14998816800448,-0.469944390303613
0.0433503654571666,3.10764863283589
0.0929773039956028,-0.418244616510707
0.0953892669349101,2.26256593068777
-0.667595549440576,-0.467654492640627
-0.392726673331833,3.82195997145102
-1.32836674902845,-0.31748699014707
0.894918489344757,2.88931191326169
0.0112976951206666,0.0821636423699731
0.698276944464692,-0.0457814552567952
-0.723134722972198,0.964365670382378
-0.215476275691594,3.15365949595246
-1.39206424364922,-0.43822775451801
-0.434962489263163,-0.444481572663936
0.527888696699599,-0.486641189449024
1.0635406869811,1.70134376749538
0.48282161242545,-0.454192148232597
0.0718100232216339,0.697848558647436
0.947647096369714,2.45822994435976
1.6261256739637,-0.472135175827889
1.60510778457293,-0.436102842465298
-1.2505299637703,-0.210976475454773
1.80083154345262,-0.662087974692723
0.673915929892399,0.751052721908847
1.51392401768411,-0.455934333363514
0.0458679321634936,0.467224266463413
-0.22908463747509,0.77815912954495
1.51458690159247,-0.567035259234229
1.2121541473399,-0.0160696437302424
1.68487840655401,-0.613183333845148
-1.39052476573511,-0.437887157800838
0.868305336812496,0.682204932095766
1.62124782881068,-0.593757592145743
-0.0796440925508968,-0.462404381015976
-0.554005305209809,-0.40996247482291
1.26991853030686,-0.08019548216099
1.08434525569533,-0.260914986462444
-0.477841148619126,3.6780822314318
-0.779591897726454,-0.377893241716769
0.814101862675489,-0.479238450235738
0.475778002436324,-0.463067912208751
1.04523888017642,-0.026876437429714
0.96850680070602,-0.494055279003452
-0.172951400596385,-0.322176438665865
-0.478411071980085,-0.422629212159914
0.489295762290191,-0.38093230911995
0.351724393573292,-0.362335991493352
-0.122545399131883,-0.372866199228017
-0.858619393267449,-0.394597605018538
-0.549991716950827,-0.396023099247533
1.57088341273122,-0.568463343800483
0.237868653426996,-0.347163889385595
-0.26060533670365,3.18623848848123
-0.0716101938735047,2.54628040940266
-0.972093681394214,0.853908183590059
1.24145686357647,0.0592236300711996
0.437525435312795,1.2138286041402
-0.0677085981165402,-0.430733860956856
1.31499350640086,-0.518688572418492
0.946165081903517,0.640620504069756
0.861480950990516,-0.438082355806743
1.29728181251311,-0.505725662029929
0.633145532790362,-0.423805573200096
0.748890146342555,-0.431036672781601
0.782015813505947,0.914185293473301
1.53501670828668,-0.569998413958868
1.7933172167181,-0.657984868783589
1.34166015614283,-0.514233181822664
0.609350345379144,-0.359914804088457
0.776729571770333,0.0869803551115322
0.972331478388277,-0.435454963155638
0.547836824896475,-0.362393211039674
0.872688398029764,-0.400058938713649
0.375004709515102,-0.385223694498369
1.25969352094439,0.03114088612884
1.59083153205025,-0.585020182700956
0.84513640862494,-0.428689074505804
1.25684084449416,-0.51189704058953
1.68217868675394,-0.608213823494931
1.31725808692346,-0.505456499645321
1.58082290614451,-0.539107438526021
1.26804943329037,-0.49836707104707
-0.371843957036816,3.61584876874549
1.15277102942239,-0.503893181605865
1.63712565229573,-0.564669150382342
0.788062889696883,0.121521961194606
1.80086737387027,-0.662108005201491
1.71928563297468,-0.622830926838656
0.359679320998349,-0.362493589310402
0.900370108882387,-0.459177848962707
-1.54263119299713,-0.429767916517771
1.10934112022914,-0.450110454307334
1.73188603648233,-0.628211639422468
1.16478579088538,-0.503708670306933
-0.671705506139959,-0.358431116595233
-0.380184545931344,-0.386735597054633
1.0451020477092,-0.465358562483351
1.71093436967858,-0.621985442772827
1.52536412666669,-0.481401934776049
-0.406108853656609,-0.444462521605998
1.72115706952901,-0.623696641410598
0.999299831593696,-0.442209465572565
0.471428997692179,-0.459858186925276
-0.736222740080362,-0.381423569059554
0.355462346000156,1.59544274748121
0.243041882851527,-0.321033356364181
0.381725936974801,-0.342292201049498
0.264176723440468,-0.328376692688375
-0.0434290152059886,-0.3767965838
0.329625125790818,-0.328990114623479
0.415407862855386,-0.338892313313562
0.544403229138338,0.584773968998733
1.39028504379353,-0.540427878035159
1.2051024433308,-0.513639129214036
-0.560629337892814,-0.408628586149714
0.615370526078114,-0.383258742240848
1.69493418013617,-0.616097679929411
0.124930172823399,0.838281993323552
0.978618123862165,-0.438691839191267
0.949194553051534,-0.494161464033393
-0.3403055411914,-0.448863275326552
-2.02636659537832,-0.487120812803895
-0.739148688890139,-0.389846409422635
-1.71650068486716,-0.476120349398411
0.544044956877544,0.0404312183394615
-0.443617291776606,-0.412167420117658
-0.000154108211397122,-0.463241040937829
-1.67796637332496,-0.476561965582844
-1.73633299472541,-0.455927284263951
-2.16208417853231,-0.552606457960728
-1.58836610188699,-0.488101204985511
-1.62368279722464,-0.477605719626419
-0.32183392026174,-0.456764296901381
0.890986238887461,-0.453981182642561
0.864754873850306,-0.445908097120618
-0.643436820282491,-0.461953999232383
-0.848788322635505,-0.431054948593034
-0.15217573076093,-0.501162889864817
0.704397173401237,-0.48172319369738
0.241066033779685,-0.447542971374532
-0.642373748146043,-0.491088498260876
-0.142637840420016,-0.389062740020603
1.21393825897464,-0.367062177699065
0.603206830486071,-0.414884848820193
0.260924403033777,-0.445654008535085
1.06750675802107,-0.252173721194213
0.123922562957844,-0.463149125334718
-0.0507354802605805,-0.459437346351858
0.47619668949063,-0.433222422315532
-0.764359690429342,-0.462881672832173
0.455009706559631,-0.469781657357507
0.114373336944369,-0.312570310569413
-2.00333610870524,-0.48539576329723
-1.97531843978501,-0.484700125123813
0.613683828852401,-0.496313341219184
-1.25071693826796,-0.450959931755342
-1.20089858486871,-0.46847700522082
0.923796866069702,-0.466373926482051
1.36363753849289,-0.525483108638211
-1.64330019913466,-0.474031393131873
-1.00682935169406,-0.439912948729193
-2.2591376237188,-0.490192777446461
-1.40829470602069,-0.43297509849368
-0.769789388845637,-0.561956749870533
0.636487066118931,-0.011242118140586
-2.17212123242611,-0.402333223461891
-0.776343920045451,-0.437099084948151
-2.34467738961626,-0.435667855081449
-1.81247599586744,-0.442990703021571
0.743484213221719,-0.48305985365045
-0.00321155846232242,-0.463210602862877
0.430692070002341,-0.405993687544762
0.412937315045369,-0.480175486565266
0.681361176772519,-0.0363258709678913
-0.509805304704079,-0.463029751166148
0.63110987565214,-0.434396786979696
0.242980379578987,-0.400154509665506
-1.62117493657148,-0.476486774692634
-1.91633222316049,-0.48325573225208
0.256894256160499,-0.369591580273177
-0.237804575642826,-0.488662744933669
0.30261115970958,-0.458828716179935
0.574727943707357,-0.408853024487686
0.442987946442762,-0.42266776066637
-1.61078880961514,-0.476263967587209
0.143749548439221,-0.496398117827234
-1.16079985079912,-0.46783559853073
-0.665642040850998,-0.428273951546326
-0.0654406559646421,-0.413786775588551
0.814917124578882,-0.110981041501583
-1.12823518713127,-0.428453334017874
0.384239469580645,-0.368871148035094
-0.238645861258565,-0.482444144093514
0.505577167469808,-0.488170747575442
0.237344706452865,-0.411708039857953
0.139585736540897,-0.470741647820686
0.602846624764702,-0.431046499040274
-0.314075841338652,-0.484469327627439
-0.0230367887952256,-0.462705384285501
-0.920093037400714,-0.464502050955253
-0.580580689657859,-0.426660261086856
-2.26484739676663,-0.49215629397617
0.788709881087167,-0.0963317034209713
-1.75102842035097,-0.479364616762731
-0.971885524155467,-0.520901702156966
-1.41908368699263,-0.472365370385452
0.915266868065877,-0.167074591329072
-0.179630837041715,-0.409864240506368
-0.157950583993752,-0.450928388464126
0.237715856332488,-0.443570751724109
0.42197307373929,-0.438872870951991
-0.474371756294801,-0.424942373466215
-0.152927913446167,-0.458819862191961
1.13513068529643,-0.505867631163197
0.465194482241129,-0.463620602557438
-1.71954378494261,-0.444089965580555
1.24747652456854,-0.514747415608924
-0.0428735810792189,-0.440438662774587
-1.18158814100357,-0.473600342886766
-0.91406758643203,-0.43844568730427
1.02413397176274,-0.227929179428603
